station_id,division,name,region,type,address,city,state,latitude,longitude,postal_code,About this set
0324V,Veterans Health Administration,Columbia Vet Center,VA Southeast Network,Vet Center,"1710 Richland Street, Suite A",Columbia,SC,34.007478,-81.029178,29201,
0325V,Veterans Health Administration,Tallahassee Vet Center,VA Sunshine Healthcare Network,Vet Center,548 Bradford Road,Tallahassee,FL,30.467687,-84.272986,32303,
0326V,Veterans Health Administration,Palm Beach Vet Center,VA Sunshine Healthcare Network,Vet Center,4996 10th Ave North Suite 6,Greenacres,FL,26.628272,-80.076969,33463,
0328V,Veterans Health Administration,Raleigh Vet Center,VA Mid-Atlantic Health Care Network,Vet Center,1649 Old Louisburg Rd.,Raleigh,NC,35.803186,-78.622445,27604,
0329V,Veterans Health Administration,Lawrenceville Vet Center,VA Southeast Network,Vet Center,930 River Centre Place,Lawrenceville,GA,33.969694,-84.030582,30043,
0330V,Veterans Health Administration,Fort Myers Vet Center,VA Sunshine Healthcare Network,Vet Center,"4110 Center Pointe Drive, Unit 204",Ft. Myers,FL,26.603524,-81.854655,33916,
0331V,Veterans Health Administration,Gainesville Vet Center,VA Sunshine Healthcare Network,Vet Center,"105 NW 75th Street, Suite #2",Gainesville,FL,29.654166,-82.422234,32607,
0332V,Veterans Health Administration,Melbourne Vet Center,VA Sunshine Healthcare Network,Vet Center,2098 Sarno Road,Melbourne,FL,28.121803,-80.655325,32935,
0333V,Veterans Health Administration,Macon Vet Center,VA Southeast Network,Vet Center,750 Riverside Drive,Macon,GA,32.84177,-83.628012,31201,
0336V,Veterans Health Administration,Pompano Beach Vet Center,VA Sunshine Healthcare Network,Vet Center,"2300 West Sample Road, Suite 102",Pompano,FL,26.267631,-80.260881,33073,
0337V,Veterans Health Administration,Jupiter Vet Center,VA Sunshine Healthcare Network,Vet Center,"6650 W. Indiantown Rd., Suite 120",Jupiter,FL,26.932173,-80.126759,33458,
0338V,Veterans Health Administration,Pasco County Vet Center,VA Sunshine Healthcare Network,Vet Center,7347 Ridge Road,New Port Richey,FL,28.258441,-82.18222,34668,
0339V,Veterans Health Administration,Clearwater Vet Center,VA Sunshine Healthcare Network,Vet Center,29259 US Hwy 19 North,Clearwater,FL,28.0371769,-82.7381157,33761,
0340V,Veterans Health Administration,Polk County Vet Center,VA Sunshine Healthcare Network,Vet Center,1370 Ariana St,Lakeland,FL,28.025863,-81.979009,33803,
0341V,Veterans Health Administration,Daytona Beach Vet Center,VA Sunshine Healthcare Network,Vet Center,"1620 Mason Ave., Suite C",Daytona Beach,FL,29.234663,-81.047269,32117,
0342V,Veterans Health Administration,Marietta Vet Center,VA Southeast Network,Vet Center,"40 Dodd St., Suite 700",Marietta,GA,33.9502108,-84.5238451,30060,
0347V,Veterans Health Administration,Horry County Vet Center,VA Southeast Network,Vet Center,"2024 Corporate Centre Dr, Suite 103",Myrtle Beach,SC,33.708743,-78.882513,29577,
0348V,Veterans Health Administration,Collier County (Naples) Vet Center,VA Sunshine Healthcare Network,Vet Center,"2705 Horseshoe Dr. South, #204",Naples,FL,26.16184,-81.772091,34104,
0349V,Veterans Health Administration,Muscogee County (Columbus) Vet Center,VA Southeast Network,Vet Center,"2601 Cross Country Drive, Condominium B-2 Suite 900",Columbus,GA,32.466023,-84.986955,31901,
0400V,Veterans Health Administration,2 RCS Central Regional Office,VA Heartland Network,Vet Center,2122 Kratky Rd.,St. Louis,MO,38.697601,-90.406094,63114,
0401V,Veterans Health Administration,Dearborn Vet Center,Veterans In Partnership,Vet Center,"19855 Outer Drive, Suite 105 W",Dearborn,MI,42.303812,-83.263342,48124,
0404V,Veterans Health Administration,Minot Vet Center,VA Midwest Health Care Network,Vet Center,1400 20th Avenue SW Ste 2,Minot,ND,48.211581,-101.316417,58701,
0405V,Veterans Health Administration,Des Moines Vet Center,VA Midwest Health Care Network,Vet Center,2600 Martin Luther King Pkwy,Des Moines,IA,41.618286,-93.647604,50310,
0406V,Veterans Health Administration,Fargo Vet Center,VA Midwest Health Care Network,Vet Center,3310 Fiechtner Drive. Suite 100,Fargo,ND,46.863844,-96.832692,58103,
0407V,Veterans Health Administration,Chicago Heights Vet Center,VA Great Lakes Health Care System,Vet Center,"1010 Dixie Hwy, 2nd Floor",Chicago Heights,IL,41.51278,-87.647382,60411,
0408V,Veterans Health Administration,Kansas City Vet Center,VA Heartland Network,Vet Center,"4800 Main Street, Suite 107",Kansas City,MO,39.063509,-94.581987,64111,
0409V,Veterans Health Administration,Fort Wayne Vet Center,Veterans In Partnership,Vet Center,"5800 Fairfield Ave., Suite 265",Fort Wayne,IN,41.031468,-85.1433156,46807,
0410V,Veterans Health Administration,Chicago Vet Center,VA Great Lakes Health Care System,Vet Center,"7731 S. Halsted Street, Suite 200",Chicago,IL,41.753545,-87.643859,60620,
0411V,Veterans Health Administration,Oak Park Vet Center,VA Great Lakes Health Care System,Vet Center,1515 South Harlem,Forest Park,IL,41.885913,-87.794465,60130,
0412V,Veterans Health Administration,Gary Area Vet Center,VA Great Lakes Health Care System,Vet Center,107 E. 93rd Ave,Crown Point,IN,41.449304,-87.335514,46307,
0413V,Veterans Health Administration,Indianapolis Vet Center,Veterans In Partnership,Vet Center,"8330 Naab Road, Suite 103",Indianapolis,IN,39.90682,-86.199539,46268,
0414V,Veterans Health Administration,St. Louis Vet Center,VA Heartland Network,Vet Center,2901 Olive,St. Louis,MO,38.634581,-90.22032,63103,
0415V,Veterans Health Administration,Milwaukee Vet Center,VA Great Lakes Health Care System,Vet Center,"7910 N. 76th Street, Suite 100",Milwaukee,WI,43.161667,-88.004322,53223,
0416V,Veterans Health Administration,St. Paul Vet Center,VA Midwest Health Care Network,Vet Center,"550 County Road D, Suite 10",New Brighton,MN,45.0357,-93.1755,55112,
0417V,Veterans Health Administration,Peoria Vet Center,Veterans In Partnership,Vet Center,"8305 N. Allen Road, Suite 1",Peoria,IL,40.7879636,-89.6311801,61615,
0418V,Veterans Health Administration,Evansville Vet Center,VA Heartland Network,Vet Center,311 N. Weinbach Avenue,Evansville,IN,37.980475,-87.529162,47711,
0419V,Veterans Health Administration,Madison Vet Center,VA Great Lakes Health Care System,Vet Center,706 Williamson Street,Madison,WI,43.077225,-89.373201,53703,
0420V,Veterans Health Administration,Evanston Vet Center,VA Great Lakes Health Care System,Vet Center,565 Howard St.,Evanston,IL,42.019435,-87.677633,60202,
0421V,Veterans Health Administration,"Springfield, IL Vet Center",Veterans In Partnership,Vet Center,1227 S. Ninth Street,Springfield,IL,39.788951,-89.644055,62703,
0422V,Veterans Health Administration,East St. Louis Vet Center,VA Heartland Network,Vet Center,1265 N. 89th Street Suite 5,East  St. Louis,IL,38.596119,-90.053582,62203,
0423V,Veterans Health Administration,Rapid City Vet Center,VA Midwest Health Care Network,Vet Center,"621 6th St, Suite 101",Rapid City,SD,44.081713,-103.239729,57701,
0424V,Veterans Health Administration,Omaha Vet Center,VA Midwest Health Care Network,Vet Center,3047 S  72nd Street,Omaha,NE,41.268097,-95.94744,68124,
0425V,Veterans Health Administration,Sioux Falls Vet Center,VA Midwest Health Care Network,Vet Center,3200 W 49th Street,Sioux Falls,SD,43.541215,-96.711558,57106,
0426V,Veterans Health Administration,Wichita Vet Center,VA Heartland Network,Vet Center,251 N. Water St.,Wichita,KS,37.688872,-97.339703,67202,
0427V,Veterans Health Administration,Lincoln Vet Center,VA Midwest Health Care Network,Vet Center,"3119 O Street, Suite A",Lincoln,NE,40.813136,-96.675821,68510,
0428V,Veterans Health Administration,Sioux City Vet Center,VA Midwest Health Care Network,Vet Center,1551 Indian Hills Drive Suite 214,Sioux City,IA,42.532673,-96.390496,51104,
0429V,Veterans Health Administration,Duluth Vet Center,VA Midwest Health Care Network,Vet Center,"405 E. Superior Street, Suite 160",Duluth,MN,46.790993,-92.093122,55802,
0430V,Veterans Health Administration,Quad Cities Vet Center,VA Midwest Health Care Network,Vet Center,1529 46th Avenue  #6,Moline,IL,41.467132,-90.510926,61265,
0431V,Veterans Health Administration,Cedar Rapids Vet Center,VA Midwest Health Care Network,Vet Center,"4250 River Center Court NE, Suite D",Cedar Rapids,IA,42.019945,-91.701425,52402,
0432V,Veterans Health Administration,Manhattan Vet Center,VA Heartland Network,Vet Center,"205 South 4th Street, Suite B",Manhattan,KS,39.178106,-96.561625,66502,
0434V,Veterans Health Administration,Escanaba Vet Center,VA Great Lakes Health Care System,Vet Center,"3500 Ludington Street, Suite # 110",Escanaba,MI,45.745886,-87.099247,49829,
0435V,Veterans Health Administration,Orland Park Vet Center,VA Great Lakes Health Care System,Vet Center,"8651 W.159th Street, Suite 1",Orland Park,IL,41.601052,-87.82965,60462,
0436V,Veterans Health Administration,DuPage County Vet Center,VA Great Lakes Health Care System,Vet Center,"750 Shoreline Drive, Suite 150",Aurora,IL,41.744303,-88.2280789,60504,
0437V,Veterans Health Administration,Macomb County Vet Center,Veterans In Partnership,Vet Center,42621  Garfield Rd. Suite 105,Clinton Township,MI,42.610073,-82.952875,48038,
0438V,Veterans Health Administration,Pontiac Vet Center,Veterans In Partnership,Vet Center,"44200 Woodward Avenue, Suite 108",Pontiac,MI,,,48341,
0439V,Veterans Health Administration,Brooklyn Park Vet Center,VA Midwest Health Care Network,Vet Center,"7001 78th Avenue North, Suite 300",Brooklyn Park,MN,45.0952971,-93.3708975,55445,
0441V,Veterans Health Administration,Green Bay Vet Center,VA Great Lakes Health Care System,Vet Center,1600 S. Ashland Ave,Green Bay,WI,44.500355,-88.039529,54304,
0442V,Veterans Health Administration,La Crosse Vet Center,VA Great Lakes Health Care System,Vet Center,20 Copeland Ave.,La Crosse,WI,43.821433,-91.249171,54603,
0443V,Veterans Health Administration,Columbia Vet Center,VA Heartland Network,Vet Center,"4040 Rangeline Street, Suite 105",Columbia,MO,38.991325,-92.323874,65202,
0446V,Veterans Health Administration,Bismarck Vet Center,VA Midwest Health Care Network,Vet Center,"619 Riverwood Drive, Suite 105",Bismarck,ND,46.794668,-100.801001,58504,
0447V,Veterans Health Administration,Rockford Vet Center,VA Great Lakes Health Care System,Vet Center,"7015 Rote Road, Suite 105",Rockford,IL,42.2904339,-88.9781695,61107,
0500V,Veterans Health Administration,4A RCS Western Mountain Regional Office,Rocky Mountain Network,Vet Center,"789 Sherman Street, Suite 570",Denver,CO,39.728615,-104.985257,80203,
0501V,Veterans Health Administration,Cheyenne Vet Center,Rocky Mountain Network,Vet Center,3219 E Pershing Blvd,Cheyenne,WY,41.145487,-104.771122,82001,
05021V,Veterans Health Administration,Kenai Vet Center Outstation,Northwest Network,Vet Center,43299 Kalifornsky Beach Rd. Ste 4,Soldotna,AK,60.492835,-151.158361,99669,
0502V,Veterans Health Administration,Anchorage Vet Center,Northwest Network,Vet Center,"4400 Business Park Blvd, Suite B-34",Anchorage,AK,61.179908,-149.889172,99503,
0504V,Veterans Health Administration,Denver Vet Center,Rocky Mountain Network,Vet Center,7465 East First Avenue Suite B,Denver,CO,39.71917,-104.900342,80230,
0505V,Veterans Health Administration,Las Vegas Vet Center,Desert Pacific Healthcare Network,Vet Center,"1919 S. Jones Blvd., Suite A",Las Vegas,NV,36.149588,-115.225689,89146,
0506V,Veterans Health Administration,Reno Vet Center,Sierra Pacific Network,Vet Center,5580 Mill St. Suite 600,Reno,NV,39.525986,-119.829271,89502,
0507V,Veterans Health Administration,Seattle Vet Center,Northwest Network,Vet Center,2030 - 9th Ave. Suite 210,Seattle,WA,47.61677,-122.336081,98121,
0509V,Veterans Health Administration,Billings Vet Center,Rocky Mountain Network,Vet Center,"2795 Enterprise Ave., Suite 1",Billings,MT,45.750119,-108.585908,59102,
0510V,Veterans Health Administration,Spokane Vet Center,Northwest Network,Vet Center,13109 E Mirabeau Parkway,Spokane,WA,47.686215,-117.230123,99216,
0511V,Veterans Health Administration,Fairbanks Vet Center,Northwest Network,Vet Center,"540 4th Ave., Suite 100",Fairbanks,AK,64.842551,-147.718576,99701,
0512V,Veterans Health Administration,Wasilla Vet Center,Northwest Network,Vet Center,851 E. West Point Drive Suite 102,Wasilla,AK,61.582372,-149.429125,99654,
0515V,Veterans Health Administration,Albuquerque Vet Center,VA Southwest Health Care Network,Vet Center,1600 Mountain Road NW,Albuquerque,NM,35.096658,-106.663746,87104,
05161V,Veterans Health Administration,Chinle Vet Center Outstation,VA Southwest Health Care Network,Vet Center,"Navajo Route 7, Old BIA Complex-B59",Chinle,AZ,36.154448,-109.552607,86503,
0516V,Veterans Health Administration,Farmington Vet Center,VA Southwest Health Care Network,Vet Center,4251 E. Main Suite A,Farmington,NM,36.760163,-108.155482,87402,
0517V,Veterans Health Administration,Phoenix Vet Center,VA Southwest Health Care Network,Vet Center,"77 E. Weldon Ave., Suite 100",Phoenix,AZ,33.490367,-112.070461,85012,
0518V,Veterans Health Administration,Prescott Vet Center,VA Southwest Health Care Network,Vet Center,"3180 Stillwater Drive, Suite A",Prescott,AZ,34.598792,-112.467174,86305,
0519V,Veterans Health Administration,Casper Vet Center,Rocky Mountain Network,Vet Center,1030 North Poplar,Casper,WY,42.863339,-106.334069,82601,
0520V,Veterans Health Administration,Santa Fe Vet Center,VA Southwest Health Care Network,Vet Center,2209 Brothers Road Suite 110,Santa Fe,NM,35.650693,-105.952356,87505,
0521V,Veterans Health Administration,Tucson Vet Center,VA Southwest Health Care Network,Vet Center,3055 N. First Avenue,Tucson,AZ,32.262263,-110.961146,85719,
0522V,Veterans Health Administration,Bellingham Vet Center,Northwest Network,Vet Center,3800 Byron Ave Suite 124,Bellingham,WA,48.733495,-122.466304,98229,
0533V,Veterans Health Administration,West Valley Vet Center,VA Southwest Health Care Network,Vet Center,14050 N. 83rd Avenue Suite 170,Peoria,AZ,33.612533,-112.239198,85381,
0535V,Veterans Health Administration,Federal Way Vet Center,Northwest Network,Vet Center,32020 32nd Ave South Suite 110,Federal Way,WA,47.314344,-122.291068,98001,
0537V,Veterans Health Administration,Yuma Vet Center,VA Southwest Health Care Network,Vet Center,"1450 E. 16th St, Suite 103",Yuma,AZ,32.698666,-114.603445,85365,
0540v,Veterans Health Administration,St. George Vet Center,Rocky Mountain Network,Vet Center,"1664 South Dixie Drive, Suite C-102",St. George,UT,37.080363,-113.604233,84770,
0541V,Veterans Health Administration,Walla Walla County Vet Center,Northwest Network,Vet Center,1104 West Poplar,Walla Walla,WA,46.059421,-118.352785,99362,
0543V,Veterans Health Administration,Fort Collins Vet Center,Rocky Mountain Network,Vet Center,702 W Drake Builing C,Fort Collins,CO,40.553906,-105.087961,80526,
0600V,Veterans Health Administration,4B RCS Pacific Western Regional Office,Sierra Pacific Network,Vet Center,420 Executive Court North       Suite A,Fairfield,CA,38.23081,-122.123861,94534,
0729V,Veterans Health Administration,San Antonio NW Vet Center,VA Heart of Texas Health Care Network,Vet Center,"9910 W Loop 1604 N, Suite 126",San Antonio,TX,,,78254,
0604V,Veterans Health Administration,South Orange County Vet Center,Desert Pacific Healthcare Network,Vet Center,"26431 Crown Valley Parkway, Suite 100",Mission Viejo,CA,33.5640678,-117.6603863,92691,
0606V,Veterans Health Administration,Los Angeles Vet Center,Desert Pacific Healthcare Network,Vet Center,1045 W. Redondo Beach Blvd. Suite 150,Gardena,CA,33.892591,-118.29298,90247,
0617V,Veterans Health Administration,Portland Vet Center,Northwest Network,Vet Center,"1505 NE 122nd Ave, Suite 110",Portland,OR,39.8,-98.5,97230,
0619v,Veterans Health Administration,San Luis Obispo Vet Center,Sierra Pacific Network,Vet Center,1070 Southwood Drive,San Luis Obispo,CA,35.265368,-120.640914,93401,
0621V,Veterans Health Administration,Western Oahu Vet Center,Sierra Pacific Network,Vet Center,"885 Kamokila Boulevard, Unit 105 (10 RCS/4B-0621)",Kapolei,HI,21.330199,-158.085588,96707,
0622V,Veterans Health Administration,Central Oregon Vet Center,Northwest Network,Vet Center,1645 NE Forbes Rd. Suite 105,Bend,OR,44.057695,-121.315012,97701,
0636V,Veterans Health Administration,Kailua-Kona Vet Center,Sierra Pacific Network,Vet Center,73-4976 Kamanu St,Kailua-Kona,HI,19.691011,-156.016642,96740,
0700V,Veterans Health Administration,3B RCS South Central Regional Office,VA Heart of Texas Health Care Network,Vet Center,4500 S. Lancaster Rd. Building 69,Dallas,TX,32.693631,-96.792586,75216,
0702V,Veterans Health Administration,Amarillo Vet Center,VA Southwest Health Care Network,Vet Center,3414 Olsen Blvd. Suite E,Amarillo,TX,35.184867,-101.87762,79109,
0703V,Veterans Health Administration,Austin Vet Center,VA Heart of Texas Health Care Network,Vet Center,"2015 S. I.H. 35, Southcliff Bldg., Suite 101",Austin,TX,30.2372834,-97.738637,78741,
